Date,Open,High,Low,Close,Adj Close,Volume
7/29/2016,38.635502,38.927502,38.338501,38.439499,38.439499,76830000
8/1/2016,38.054501,39.0215,38.054501,38.644001,38.644001,54010000
8/2/2016,38.434502,38.792,38.392502,38.553501,38.553501,35690000
8/3/2016,38.359001,38.6605,38.341,38.659,38.659,25748000
8/4/2016,38.611,38.703499,38.439751,38.580502,38.580502,22806000
8/5/2016,38.688999,39.152,38.617001,39.111,39.111,36024000
8/8/2016,39.099998,39.1315,38.904549,39.088001,39.088001,22158000
8/9/2016,39.055,39.446999,39.0285,39.213001,39.213001,26378000
8/10/2016,39.1875,39.340599,39.138901,39.234001,39.234001,15728000
8/11/2016,39.25,39.487499,39.148499,39.2425,39.2425,19502000
8/12/2016,39.075001,39.16975,39.02,39.160999,39.160999,14810000
8/15/2016,39.1875,39.3745,39.005501,39.122002,39.122002,18764000
8/16/2016,39.014999,39.049,38.672199,38.856998,38.856998,20560000
8/17/2016,38.866001,39.040501,38.676498,38.995499,38.995499,18484000
8/18/2016,39.0005,39.143002,38.849998,38.875,38.875,14388000
8/19/2016,38.75,38.855,38.656502,38.771,38.771,17230000
8/22/2016,38.663502,38.727001,38.502499,38.607498,38.607498,19028000
8/23/2016,38.773998,38.821999,38.589249,38.604,38.604,18564000
8/24/2016,38.528999,38.724998,38.3535,38.481998,38.481998,21440000
8/25/2016,38.349998,38.594501,38.159248,38.470501,38.470501,18538000
8/26/2016,38.450001,38.804001,38.2925,38.477001,38.477001,23334000
8/29/2016,38.437,38.7495,38.33075,38.607498,38.607498,16952000
8/30/2016,38.466499,38.723301,38.341999,38.454498,38.454498,22600000
8/31/2016,38.350498,38.454498,38.269001,38.352501,38.352501,24972000
9/1/2016,38.462502,38.550999,38.215,38.438999,38.438999,18502000
9/2/2016,38.650501,38.695999,38.420502,38.573002,38.573002,21454000
9/6/2016,38.672501,39.099998,38.549999,39.004002,39.004002,28856000
9/7/2016,39,39.136501,38.810001,39.017502,39.017502,17874000
9/8/2016,38.929501,39.017502,38.679001,38.765999,38.765999,25406000
9/9/2016,38.505001,38.662251,37.983002,37.983002,37.983002,37710000
9/12/2016,37.7565,38.5145,37.700001,38.451,38.451,26220000
9/13/2016,38.223999,38.311001,37.790001,37.984501,37.984501,27900000
9/14/2016,37.980499,38.383999,37.955502,38.1245,38.1245,21748000
9/15/2016,38.144501,38.689999,37.998001,38.588001,38.588001,26102000
9/16/2016,38.487499,38.487499,38.233002,38.444,38.444,40986000
9/19/2016,38.620998,38.700001,38.22205,38.285,38.285,23456000
9/20/2016,38.450001,38.6665,38.426498,38.570499,38.570499,19572000
9/21/2016,38.632999,38.858002,38.415051,38.811001,38.811001,23356000
9/22/2016,39,39.4925,38.922001,39.3605,39.3605,29724000
9/23/2016,39.329498,39.446499,39.2075,39.345001,39.345001,28238000
9/26/2016,39.137001,39.137001,38.6535,38.710499,38.710499,30664000
9/27/2016,38.775002,39.2995,38.715401,39.150501,39.150501,23064000
9/28/2016,38.892502,39.0905,38.748501,39.077999,39.077999,22196000
9/29/2016,39.071999,39.290001,38.711601,38.7505,38.7505,26294000
9/30/2016,38.816502,39.047001,38.704498,38.864498,38.864498,31706000
10/3/2016,38.712502,38.803249,38.474998,38.627998,38.627998,25576000
10/4/2016,38.801498,38.935501,38.644501,38.821499,38.821499,24028000
10/5/2016,38.9655,39.1035,38.782501,38.823502,38.823502,29224000
10/6/2016,38.950001,39.023998,38.777,38.842999,38.842999,21414000
10/7/2016,38.983002,38.983002,38.537498,38.754002,38.754002,18664000
10/10/2016,38.885502,39.469002,38.793499,39.297001,39.297001,23498000
10/11/2016,39.333,39.613998,39.028999,39.1535,39.1535,27450000
10/12/2016,39.188,39.406502,39.103001,39.306999,39.306999,18748000
10/13/2016,39.061001,39.061001,38.650002,38.9095,38.9095,27306000
10/14/2016,39.0825,39.197498,38.799999,38.926498,38.926498,17050000
10/17/2016,38.990002,39.2925,38.875,38.998001,38.998001,21860000
10/18/2016,39.392502,40.080502,39.278252,39.763,39.763,41138000
10/19/2016,39.911999,40.23,39.901501,40.075001,40.075001,35336000
10/20/2016,40.165001,40.198502,39.801498,39.848499,39.848499,35150000
10/21/2016,39.75,39.974998,39.700001,39.968498,39.968498,25324000
10/24/2016,40.244999,40.758999,40.241001,40.655499,40.655499,33950000
10/25/2016,40.834,40.834,40.257,40.383499,40.383499,31528000
10/26/2016,40.317001,40.348999,39.816002,39.953499,39.953499,32954000
10/27/2016,40.049999,40.1745,39.575001,39.767502,39.767502,54984000
10/28/2016,40.4175,40.774502,39.679501,39.768501,39.768501,85398000
10/31/2016,39.773499,39.842999,39.200001,39.227001,39.227001,48546000
11/1/2016,39.144501,39.474499,38.777,39.1805,39.1805,48128000
11/2/2016,38.91,39.0825,38.172501,38.435001,38.435001,37448000
11/3/2016,38.362499,38.497501,37.9515,38.106499,38.106499,38864000
11/4/2016,37.533001,38.518002,37.528049,38.101002,38.101002,42696000
11/7/2016,38.724998,39.259499,38.627499,39.125999,39.125999,31702000
11/8/2016,39.169998,39.781651,39.009499,39.525501,39.525501,27338000
11/9/2016,38.997002,39.561352,38.5835,39.265499,39.265499,52142000
11/10/2016,39.558498,39.558498,37.609001,38.127998,38.127998,94904000
11/11/2016,37.827,38.039001,37.519001,37.701,37.701,48636000
11/14/2016,37.779999,37.892502,36.376999,36.804001,36.804001,73088000
11/15/2016,37.348499,38.220798,37.348499,37.9245,37.9245,47680000
11/16/2016,37.759998,38.318001,37.525501,38.223999,38.223999,29452000
11/17/2016,38.346001,38.634998,38.211498,38.561501,38.561501,26080000
11/18/2016,38.568501,38.75,38,38.027,38.027,30942000
11/21/2016,38.130501,38.485001,38.029999,38.459999,38.459999,26612000
11/22/2016,38.6315,38.848,38.349998,38.413502,38.413502,31862000
11/23/2016,38.386501,38.41415,37.762501,38.0495,38.0495,29568000
11/25/2016,38.213001,38.25,38.026001,38.084,38.084,11748000
11/28/2016,38,38.976501,37.990002,38.411999,38.411999,43764000
11/29/2016,38.5765,38.924999,38.411999,38.542,38.542,32332000
11/30/2016,38.503502,38.649502,37.741501,37.902,37.902,47858000
12/1/2016,37.872002,37.9925,36.85125,37.396,37.396,60358000
12/2/2016,37.2295,37.700001,37.154999,37.525002,37.525002,29050000
12/5/2016,37.885502,38.195,37.645,38.125999,38.125999,27884000
12/6/2016,38.2365,38.441502,37.867001,37.955502,37.955502,33814000
12/7/2016,38.049999,38.568001,37.790001,38.559502,38.559502,35220000
12/8/2016,38.624001,38.909,38.3615,38.820999,38.820999,29762000
12/9/2016,39,39.4715,38.95105,39.4645,39.4645,36438000
12/12/2016,39.251999,39.5625,39.217751,39.463501,39.463501,42082000
12/13/2016,39.695,40.219002,39.667,39.805,39.805,42904000
12/14/2016,39.869999,40.200001,39.7005,39.8535,39.8535,34084000
12/15/2016,39.867001,40.150002,39.646,39.892502,39.892502,32530000
12/16/2016,40.02,40.042801,39.5145,39.540001,39.540001,48876000
12/19/2016,39.511002,39.882999,39.313499,39.709999,39.709999,24642000
12/20/2016,39.838001,39.932499,39.663502,39.820999,39.820999,19020000
12/21/2016,39.792,39.833801,39.355,39.728001,39.728001,24226000
12/22/2016,39.618,39.666,39.429001,39.563,39.563,19444000
12/23/2016,39.544998,39.637001,39.363998,39.495499,39.495499,12468000
12/27/2016,39.534,39.893002,39.382851,39.577499,39.577499,15782000
12/28/2016,39.685001,39.711498,39.16,39.252499,39.252499,23076000
12/29/2016,39.1665,39.296501,38.945999,39.1395,39.1395,14886000
12/30/2016,39.137501,39.139,38.5205,38.591,38.591,35400000
1/3/2017,38.940498,39.481499,38.790001,39.306999,39.306999,33146000
1/4/2017,39.417999,39.567001,39.158001,39.345001,39.345001,21460000
1/5/2017,39.304001,39.723999,39.250999,39.701,39.701,26704000
1/6/2017,39.763,40.395,39.610199,40.307499,40.307499,32804000
1/9/2017,40.32,40.498299,40.141499,40.3325,40.3325,25492000
1/10/2017,40.393002,40.456501,40.175499,40.239498,40.239498,23536000
1/11/2017,40.25,40.407501,40.068501,40.3955,40.3955,21318000
1/12/2017,40.356998,40.369499,39.9585,40.318001,40.318001,27062000
1/13/2017,40.374001,40.561199,40.334499,40.394001,40.394001,21984000
1/17/2017,40.354,40.356998,40.018501,40.230499,40.230499,27242000
1/18/2017,40.290501,40.310249,40.0495,40.303501,40.303501,25888000
1/19/2017,40.256001,40.473999,40.09,40.108749,40.108749,18386000
1/20/2017,40.345501,40.345501,40.084499,40.250999,40.250999,33400000
1/23/2017,40.362499,41.043499,40.187,40.9655,40.9655,39272000
1/24/2017,41.115002,41.294998,40.891048,41.193501,41.193501,29480000
1/25/2017,41.480999,41.788502,41.252998,41.783501,41.783501,29890000
1/26/2017,41.890499,41.900002,41.350498,41.607498,41.607498,59478000
1/27/2017,41.7355,42.0975,41.021999,41.165501,41.165501,59316000
1/30/2017,40.733002,40.792,39.990002,40.116001,40.116001,64932000
1/31/2017,39.842999,40.0625,39.526001,39.8395,39.8395,43212000
2/1/2017,39.984001,40.059502,39.559502,39.784752,39.784752,40594000
2/2/2017,39.689999,40.134998,39.599998,39.926498,39.926498,30642000
2/3/2017,40.149502,40.299999,40.018501,40.074501,40.074501,29268000
2/6/2017,39.985001,40.0835,39.762501,40.067001,40.067001,23690000
2/7/2017,40.199501,40.525002,40.089001,40.348499,40.348499,24824000
2/8/2017,40.349998,40.591999,40.1595,40.418999,40.418999,23106000
2/9/2017,40.475498,40.533001,40.227001,40.478001,40.478001,19794000
2/10/2017,40.584999,40.762501,40.488998,40.683498,40.683498,22700000
2/13/2017,40.799999,41.047951,40.774502,40.962002,40.962002,24266000
2/14/2017,40.950001,41.150002,40.799999,41.022499,41.022499,21094000
2/15/2017,40.967999,41.150002,40.9235,40.949001,40.949001,26272000
2/16/2017,40.996498,41.220001,40.949001,41.208,41.208,25752000
2/17/2017,41.151001,41.4035,41.082748,41.4035,41.4035,32220000
2/21/2017,41.432999,41.672501,41.4175,41.583,41.583,25246000
2/22/2017,41.432999,41.662498,41.431999,41.537998,41.537998,19658000
2/23/2017,41.506001,41.623001,41.144001,41.566502,41.566502,29456000
2/24/2017,41.386501,41.450001,41.209999,41.431999,41.431999,27844000
2/27/2017,41.227501,41.525002,41.200001,41.464001,41.464001,22030000
2/28/2017,41.280499,41.426998,41.009998,41.1605,41.1605,45216000
3/1/2017,41.442501,41.812752,41.362999,41.762001,41.762001,29930000
3/2/2017,41.692501,41.725498,41.481998,41.531502,41.531502,18850000
3/3/2017,41.528,41.568001,41.287552,41.453999,41.453999,17928000
3/6/2017,41.3475,41.444,41.119999,41.389,41.389,22180000
3/7/2017,41.369999,41.670502,41.326,41.595501,41.595501,20752000
3/8/2017,41.675499,41.907501,41.5895,41.768501,41.768501,19796000
3/9/2017,41.799999,42.099998,41.710499,41.933998,41.933998,25230000
3/10/2017,42.164001,42.245499,41.974998,42.162498,42.162498,34080000
3/13/2017,42.200001,42.43425,42.162498,42.277,42.277,24472000
3/14/2017,42.181999,42.362,42.040001,42.280998,42.280998,15598000
3/15/2017,42.379501,42.431499,42.038502,42.360001,42.360001,27630000
3/16/2017,42.4515,42.5425,42.306499,42.438999,42.438999,19552000
3/17/2017,42.580502,42.669998,42.355499,42.605999,42.605999,34246000
3/20/2017,42.5005,42.511002,42.2575,42.419998,42.419998,24630000
3/21/2017,42.57,42.674999,41.451,41.522999,41.522999,49270000
3/22/2017,41.595501,41.7775,41.359001,41.4795,41.4795,28030000
3/23/2017,41.049999,41.128502,40.61285,40.879002,40.879002,69742000
3/24/2017,41.004002,41.0965,40.4445,40.7215,40.7215,39620000
3/27/2017,40.3475,41.081501,40.168499,40.975498,40.975498,37886000
3/28/2017,41.0205,41.2995,40.701351,41.046001,41.046001,32410000
3/29/2017,41.25,41.638248,41.118999,41.570499,41.570499,35726000
3/30/2017,41.674999,41.683998,41.450001,41.575001,41.575001,21106000
3/31/2017,41.448502,41.582001,41.369499,41.478001,41.478001,28038000
4/3/2017,41.460999,42.0425,41.460999,41.927502,41.927502,33430000
4/4/2017,41.568001,41.758999,41.451801,41.7285,41.7285,20908000
4/5/2017,41.775501,42.122501,41.535999,41.570499,41.570499,31106000
4/6/2017,41.619999,41.8195,41.323002,41.394001,41.394001,25088000
4/7/2017,41.397999,41.424252,41.02565,41.233501,41.233501,21146000
4/10/2017,41.269501,41.467499,41.188499,41.2365,41.2365,19578000
4/11/2017,41.2355,41.371349,40.851002,41.1675,41.1675,21594000
4/12/2017,41.0965,41.333,41.050999,41.216,41.216,18010000
4/13/2017,41.106998,41.319,41.071999,41.178001,41.178001,22448000
4/17/2017,41.2505,41.887501,41.223499,41.858501,41.858501,17900000
4/18/2017,41.710999,41.946499,41.635502,41.841,41.841,16734000
4/19/2017,41.989498,42.111,41.814499,41.9105,41.9105,19084000
4/20/2017,42.071999,42.259998,41.966,42.0825,42.0825,19180000
4/21/2017,42.144001,42.194,42.029999,42.1595,42.1595,26472000
4/24/2017,42.560001,43.172501,42.493,43.138,43.138,27450000
4/25/2017,43.25,43.75,43.140499,43.615002,43.615002,33440000
4/26/2017,43.711498,43.802502,43.387402,43.586498,43.586498,24744000
4/27/2017,43.68,43.77,43.519001,43.712502,43.712502,40536000
4/28/2017,45.533001,45.842499,45.288502,45.298,45.298,65526000
5/1/2017,45.097,45.784,45.072498,45.628502,45.628502,42320000
5/2/2017,45.480999,46.038502,45.472649,45.821999,45.821999,31744000
5/3/2017,45.743,46.404999,45.627151,46.352001,46.352001,29990000
5/4/2017,46.303501,46.796501,46.2295,46.583,46.583,28442000
5/5/2017,46.676998,46.744999,46.259998,46.356499,46.356499,38226000
5/8/2017,46.306,46.846249,46.263,46.715,46.715,26596000
5/9/2017,46.8475,46.875,46.476501,46.608501,46.608501,31636000
5/10/2017,46.598999,46.599998,46.257999,46.438999,46.438999,23478000
5/11/2017,46.265999,46.626499,46.151501,46.529999,46.529999,16700000
5/12/2017,46.5765,46.672001,46.392502,46.611,46.611,21012000
5/15/2017,46.647499,46.912498,46.466999,46.854,46.854,22162000
5/16/2017,47,47.155499,46.879002,47.150002,47.150002,19390000
5/17/2017,46.783501,46.966648,45.907001,45.980999,45.980999,47242000
5/18/2017,46.049999,46.658501,45.9375,46.512001,46.512001,31938000
5/19/2017,46.573502,46.887749,46.549999,46.7005,46.7005,27860000
5/22/2017,46.75,47.094151,46.75,47.092999,47.092999,22408000
5/23/2017,47.396,47.573349,47.12875,47.441002,47.441002,25416000
5/24/2017,47.648998,47.754501,47.474998,47.748001,47.748001,20496000
5/25/2017,47.866501,48.631451,47.773499,48.477001,48.477001,33210000
5/26/2017,48.485001,48.749001,48.251499,48.573502,48.573502,25040000
5/30/2017,48.515499,48.810001,48.474499,48.793999,48.793999,29334000
5/31/2017,48.750999,48.963501,48.008999,48.243,48.243,48962000
6/1/2017,48.447498,48.575001,48.0005,48.3475,48.3475,28210000
6/2/2017,48.473,48.793999,48.299999,48.779999,48.779999,35020000
6/5/2017,48.827499,49.345501,48.755001,49.183998,49.183998,25042000
6/6/2017,49.158001,49.412498,48.757,48.828499,48.828499,36292000
6/7/2017,49,49.199001,48.797001,49.047001,49.047001,29078000
6/8/2017,49.1175,49.2285,48.860001,49.170502,49.170502,29638000
6/9/2017,49.224998,49.224998,46.781502,47.491501,47.491501,66188000
6/12/2017,46.978001,47.467751,45.76165,47.145,47.145,75270000
6/13/2017,47.595501,47.999001,47.204498,47.669998,47.669998,40266000
6/14/2017,47.995998,48.057499,47.112499,47.537998,47.537998,29794000
6/15/2017,46.698502,47.16695,46.222,47.115501,47.115501,42662000
6/16/2017,47,47.102001,46.57975,46.988998,46.988998,61894000
6/19/2017,47.498001,47.9995,47.452499,47.8685,47.8685,30666000
6/20/2017,47.875999,48.081001,47.5005,47.531502,47.531502,22520000
6/21/2017,47.681999,48.005001,47.537998,47.9725,47.9725,24044000
6/22/2017,47.935001,48.035999,47.727501,47.8545,47.8545,18828000
6/23/2017,47.841499,48.299999,47.709999,48.279499,48.279499,30558000
6/26/2017,48.494999,48.665501,47.539501,47.613499,47.613499,31968000
6/27/2017,47.123001,47.414501,46.342499,46.366501,46.366501,51598000
6/28/2017,46.450001,47.137501,45.799999,47.024502,47.024502,54428000
6/29/2017,46.495998,46.563,45.530998,45.8895,45.8895,65984000
6/30/2017,46.302502,46.302502,45.415501,45.436501,45.436501,41804000
7/3/2017,45.609001,45.696999,44.739498,44.935001,44.935001,34196000
7/5/2017,45.088001,45.725498,44.924999,45.585499,45.585499,36278000
7/6/2017,45.206001,45.7472,44.985001,45.334499,45.334499,28490000
7/7/2017,45.442501,46.077,45.442501,45.929501,45.929501,32756000
7/10/2017,46.088501,46.519001,45.9795,46.439999,46.439999,23856000
7/11/2017,46.477001,46.571499,46.099998,46.504501,46.504501,22264000
7/12/2017,46.933998,47.314999,46.723499,47.191502,47.191502,30642000
7/13/2017,47.314499,47.7225,47.150501,47.358002,47.358002,25894000
7/14/2017,47.599998,47.845501,47.400249,47.7995,47.7995,21076000
7/17/2017,47.849998,48.036999,47.462051,47.671001,47.671001,23310000
7/18/2017,47.650002,48.402,47.529999,48.27,48.27,23080000
7/19/2017,48.391998,48.652,48.2015,48.544498,48.544498,24490000
7/20/2017,48.75,48.794998,48.0755,48.407501,48.407501,32490000
7/21/2017,48.112499,48.661499,48.0075,48.646,48.646,34220000
7/24/2017,48.611,49.310001,48.538502,49.016998,49.016998,64966000
7/25/2017,47.690498,47.985001,47.27,47.535,47.535,93220000
7/26/2017,47.734001,47.75,47.113949,47.389999,47.389999,41766000
7/27/2017,47.589001,47.589001,46,46.704498,46.704498,64260000
7/28/2017,46.470001,47.191502,46.375,47.0765,47.0765,36928000
7/31/2017,47.094501,47.179501,46.301998,46.525002,46.525002,39402000
8/1/2017,46.618999,46.872349,46.463001,46.5415,46.5415,25554000
8/2/2017,46.4305,46.630001,45.834,46.519501,46.519501,36488000
8/3/2017,46.516998,46.612,46.112,46.182499,46.182499,24050000
8/4/2017,46.337502,46.51535,46.151501,46.397999,46.397999,21646000
8/7/2017,46.452999,46.584999,46.325001,46.467999,46.467999,20644000
8/8/2017,46.3545,46.790699,46.280499,46.3395,46.3395,21232000
8/9/2017,46.030499,46.299,45.862499,46.145,46.145,23842000
8/10/2017,45.877499,45.963001,45.306499,45.362,45.362,36480000
8/11/2017,45.398499,45.889,45.278999,45.719501,45.719501,24136000
8/14/2017,46.126499,46.233398,45.9095,46.133499,46.133499,21290000
8/15/2017,46.211498,46.327499,45.991001,46.111,46.111,17668000
8/16/2017,46.2645,46.634998,46.172249,46.348,46.348,20134000
8/17/2017,46.289001,46.342999,45.549,45.549,45.549,25544000
8/18/2017,45.515499,45.763748,45.3577,45.533501,45.533501,26854000
8/21/2017,45.5,45.650002,45.169998,45.333,45.333,18868000
8/22/2017,45.636002,46.292999,45.57375,46.234501,46.234501,23334000
8/23/2017,46.0965,46.496498,45.967999,46.349998,46.349998,21804000
8/24/2017,46.432999,46.542,45.775002,46.063999,46.063999,25406000
8/25/2017,46.1745,46.277748,45.775002,45.794498,45.794498,21068000
8/28/2017,45.799999,45.96225,45.593498,45.690498,45.690498,21730000
8/29/2017,45.255001,46.1665,45.25,46.064499,46.064499,23712000
8/30/2017,46.002499,46.540951,45.982498,46.4785,46.4785,26024000
8/31/2017,46.588001,47.098999,46.588001,46.966499,46.966499,31652000
9/1/2017,47.056499,47.124001,46.7575,46.867001,46.867001,18948000
9/5/2017,46.653999,46.849998,46.098,46.422501,46.422501,26528000
9/6/2017,46.5075,46.54575,45.963501,46.390499,46.390499,30554000
9/7/2017,46.586498,46.820499,46.181,46.797501,46.797501,24254000
9/8/2017,46.824501,46.849499,46.243999,46.325001,46.325001,20230000
9/11/2017,46.712502,46.918999,46.346001,46.453999,46.453999,25340000
9/12/2017,46.629501,46.674,46.19305,46.6035,46.6035,22688000
9/13/2017,46.533001,46.862499,46.493,46.754501,46.754501,22052000
9/14/2017,46.5625,46.6385,46.200001,46.255501,46.255501,27952000
9/15/2017,46.233002,46.324501,45.818001,46.0145,46.0145,50108000
9/18/2017,46.0005,46.104,45.529999,45.75,45.75,26138000
9/19/2017,45.870998,46.120998,45.627499,46.0905,46.0905,18734000
9/20/2017,46.148998,46.694,46.099998,46.578999,46.578999,33396000
9/21/2017,46.650002,46.8265,46.191502,46.622501,46.622501,25812000
9/22/2017,46.387501,46.7365,46.324001,46.426498,46.426498,21054000
9/25/2017,46.272499,46.32,45.485001,46.0485,46.0485,37136000
9/26/2017,46.186001,46.541,46.056999,46.243,46.243,33338000
9/27/2017,46.387001,47.494999,46.387001,47.224499,47.224499,44788000
9/28/2017,47.068001,47.5345,47.0275,47.474998,47.474998,20406000
9/29/2017,47.599998,47.9893,47.5755,47.955502,47.955502,31620000
10/2/2017,47.999001,48.126999,47.391998,47.663502,47.663502,25668000
10/3/2017,47.700001,47.900002,47.457001,47.8895,47.8895,17766000
10/4/2017,47.849998,48.019501,47.5345,47.584,47.584,19048000
10/5/2017,47.774502,48.545502,47.758999,48.498001,48.498001,24276000
10/6/2017,48.334999,48.973,48.167999,48.9445,48.9445,23478000
10/9/2017,49,49.271252,48.8055,48.849998,48.849998,17828000
10/10/2017,49,49.078499,48.304001,48.630001,48.630001,19368000
10/11/2017,48.686001,49.5355,48.612499,49.462502,49.462502,33866000
10/12/2017,49.372501,49.706001,49.25,49.391499,49.391499,25248000
10/13/2017,49.599998,49.8605,49.450001,49.484001,49.484001,23396000
10/16/2017,49.605,49.695351,49.200001,49.599998,49.599998,18210000
10/17/2017,49.5145,49.821999,49.429501,49.609001,49.609001,25804000
10/18/2017,49.588501,49.835999,49.348751,49.640499,49.640499,21152000
10/19/2017,49.299999,49.444,48.919498,49.2225,49.2225,26272000
10/20/2017,49.472,49.549999,49.229,49.41,49.41,23664000
10/23/2017,49.476002,49.476002,48.306,48.422501,48.422501,29568000
10/24/2017,48.5,48.6115,48.049999,48.527,48.527,24244000
10/25/2017,48.418499,48.804501,48.026001,48.6665,48.6665,24226000
10/26/2017,49,49.380001,48.610001,48.627998,48.627998,40842000
10/27/2017,50.459499,52.419498,50.41,50.963501,50.963501,103354000
10/30/2017,50.700001,51.248501,50.375,50.855499,50.855499,41702000
10/31/2017,50.761002,51.200001,50.521,50.832001,50.832001,26614000
11/1/2017,50.8605,51.483501,50.8475,51.275002,51.275002,27468000
11/2/2017,51.088001,51.404499,50.650501,51.278999,51.278999,20980000
11/3/2017,51.105499,51.6325,51.015499,51.624001,51.624001,21528000
11/6/2017,51.449501,51.7435,51.25,51.294998,51.294998,22504000
11/7/2017,51.363499,51.698502,51.2565,51.6665,51.6665,22246000
11/8/2017,51.526001,52.176102,51.422501,51.9925,51.9925,21774000
11/9/2017,51.699501,51.699501,50.983299,51.563,51.563,24904000
11/10/2017,51.323002,51.537998,51.264,51.4035,51.4035,14400000
11/13/2017,51.171001,51.578999,51.128502,51.287498,51.287498,17716000
11/14/2017,51.129501,51.3405,50.7075,51.299999,51.299999,19184000
11/15/2017,50.960499,51.204498,50.771,51.045502,51.045502,17080000
11/16/2017,51.125999,51.796001,51.125999,51.625,51.625,22594000
11/17/2017,51.7005,51.721001,50.887501,50.954498,50.954498,27942000
11/20/2017,51.013,51.130501,50.875,50.918999,50.918999,19070000
11/21/2017,51.165501,51.755501,51.132751,51.724499,51.724499,21940000
11/22/2017,51.75,51.985298,51.571499,51.798,51.798,14926000
11/24/2017,51.793499,52.158901,51.75,52.030499,52.030499,10740000
11/27/2017,52,52.772999,51.922001,52.710499,52.710499,26158000
11/28/2017,52.754501,53.118752,52,52.370499,52.370499,28488000
11/29/2017,52.133999,52.203999,50.782501,51.083,51.083,49188000
11/30/2017,51.1185,51.4245,50.75,51.070499,51.070499,34480000
12/1/2017,50.790001,51.1245,50.101002,50.508499,50.508499,38192000
12/4/2017,50.632999,50.805,49.7785,49.933998,49.933998,38128000
12/5/2017,49.797001,51.030499,49.414001,50.2575,50.2575,41346000
12/6/2017,50.075001,51.248501,50.056999,50.918999,50.918999,25440000
12/7/2017,51.0215,51.712002,50.903549,51.546501,51.546501,29164000
12/8/2017,51.8745,52.102501,51.626099,51.852501,51.852501,25816000
12/11/2017,51.775002,52.189999,51.602501,52.055,52.055,23856000
12/12/2017,51.981499,52.515499,51.684502,52.023998,52.023998,25590000
12/13/2017,52.306,52.333248,51.918999,52.030499,52.030499,25654000
12/14/2017,52.25,52.924999,52.155499,52.4575,52.4575,31174000
12/15/2017,52.730499,53.381001,52.474998,53.209499,53.209499,65518000
12/18/2017,53.304001,53.9245,53.099998,53.856998,53.856998,31092000
12/19/2017,53.759998,53.841999,53.177502,53.534,53.534,26774000
12/20/2017,53.589001,53.668999,53.076,53.247501,53.247501,25372000
12/21/2017,53.247501,53.466499,53.089699,53.181499,53.181499,19914000
12/22/2017,53.0555,53.209999,52.972,53.006001,53.006001,15102000
12/26/2017,52.9035,53.006001,52.509998,52.837002,52.837002,15212000
12/27/2017,52.869499,52.918499,52.4025,52.468498,52.468498,25438000
12/28/2017,52.580002,52.737499,52.238499,52.407001,52.407001,16742000
12/29/2017,52.335999,52.485001,52.244999,52.32,52.32,17750000
1/2/2018,52.417,53.347,52.261501,53.25,53.25,24752000
1/3/2018,53.2155,54.314499,53.1605,54.124001,54.124001,28604000
1/4/2018,54.400002,54.678501,54.2001,54.32,54.32,20092000
1/5/2018,54.700001,55.212502,54.599998,55.1115,55.1115,25582000
1/8/2018,55.1115,55.563499,55.081001,55.347,55.347,20952000
1/9/2018,55.470001,55.5285,55.06155,55.313,55.313,18050000
1/10/2018,54.855,55.23,54.8055,55.130501,55.130501,20856000
1/11/2018,55.314999,55.326248,54.9795,55.276001,55.276001,19566000
1/12/2018,55.120499,56.2145,55.057499,56.112999,56.112999,34410000
1/16/2018,56.6255,56.995499,55.891602,56.088001,56.088001,31506000
1/17/2018,56.311001,56.630001,55.850498,56.598999,56.598999,24052000
1/18/2018,56.570499,56.6255,55.875,56.489498,56.489498,23964000
1/19/2018,56.591499,56.893002,56.415001,56.8755,56.8755,35564000
1/22/2018,56.8745,57.993999,56.755501,57.790501,57.790501,32360000
1/23/2018,57.9925,58.581348,57.9375,58.498501,58.498501,26662000
1/24/2018,58.866501,58.993,58.052502,58.212002,58.212002,28332000
1/25/2018,58.626499,58.797001,58.138,58.518501,58.518501,29610000
1/26/2018,58.754002,58.792,57.905499,58.792,58.792,40376000
1/29/2018,58.824001,59.344501,58.598999,58.778999,58.778999,27578000
1/30/2018,58.391499,58.826,58.175999,58.184502,58.184502,31126000
1/31/2018,58.5285,58.650002,57.956501,58.497002,58.497002,30774000
2/1/2018,58.130501,58.700001,57.875999,58.384998,58.384998,48242000
2/2/2018,56.099998,56.1535,55.363899,55.595001,55.595001,97158000
2/5/2018,54.529999,55.5,52.601501,52.790001,52.790001,75966000
2/6/2018,51.359001,54.085499,51.156849,54.029999,54.029999,68960000
2/7/2018,54.077,54.089001,52.412998,52.429001,52.429001,47384000
2/8/2018,52.7705,52.931,50.033001,50.076,50.076,57182000
2/9/2018,50.862499,52.198502,49.627998,51.889,51.889,70118000
2/12/2018,52.400002,53.075001,52.046398,52.597,52.597,41154000
2/13/2018,52.25,52.918499,52.20435,52.605,52.605,25302000
2/14/2018,52.447498,53.585999,52.337502,53.485001,53.485001,31116000
2/15/2018,53.953499,54.573952,53.216999,54.476002,54.476002,36868000
2/16/2018,54.420502,55.233501,54.415649,54.740002,54.740002,33590000
2/20/2018,54.5285,55.697498,54.425999,55.123001,55.123001,28462000
2/21/2018,55.323502,56.698502,55.316502,55.567001,55.567001,30258000
2/22/2018,55.809502,56.140999,55.129501,55.331501,55.331501,26344000
2/23/2018,55.632,56.363998,55.235699,56.3395,56.3395,25220000
